Timestamp(ms),M_x(µT),M_y(µT),M_z(µT),M(µT)
35505,14.653,-32.013,58.440,68.226
35516,14.600,-31.387,58.320,67.820
35550,14.480,-31.107,58.787,68.067
35562,14.573,-31.360,58.920,68.318
35574,15.013,-32.147,59.213,69.029
35586,15.400,-32.840,59.533,69.713
35597,15.467,-33.093,59.800,70.074
35609,15.013,-33.227,59.680,69.937
35621,14.920,-32.813,59.653,69.698
35633,14.573,-31.720,59.733,69.185
35645,14.200,-30.960,59.533,68.588
35656,13.867,-30.480,59.373,68.165
35668,13.827,-30.293,59.413,68.109
35680,14.040,-30.853,58.147,67.306
35692,14.067,-31.813,57.693,67.368
35703,13.947,-31.307,59.080,68.301
35737,14.093,-30.787,59.507,68.465
35749,13.987,-30.413,59.560,68.323
35761,13.453,-30.413,59.040,67.762
35773,13.213,-30.280,59.067,67.678
35784,12.933,-29.680,58.773,67.101
35796,12.627,-29.640,58.800,67.048
35808,12.293,-29.560,58.773,66.927
35820,12.093,-29.453,58.827,66.890
35832,11.707,-29.040,58.867,66.676
35843,11.133,-28.893,58.893,66.537
35855,10.587,-28.627,58.693,66.155
35867,10.307,-28.280,58.773,66.033
35879,9.707,-27.467,58.467,65.322
35890,9.173,-26.787,58.480,64.974
35902,8.827,-25.893,58.560,64.635
35936,8.467,-24.320,58.693,64.094
35948,8.240,-23.520,58.867,63.925
35960,8.200,-23.067,58.987,63.865
35971,8.307,-22.813,58.987,63.788
35983,8.453,-22.520,59.107,63.814
35995,8.547,-22.427,58.973,63.670
36007,8.613,-22.360,58.960,63.643
36019,9.053,-22.347,59.067,63.798
36030,9.667,-22.360,58.800,63.646
36042,10.187,-22.253,58.880,63.764
36054,11.027,-21.880,58.707,63.614
36066,11.960,-21.187,58.987,63.807
36077,13.293,-20.333,59.000,63.806
36089,14.547,-18.627,59.547,64.065
36123,17.707,-17.187,59.987,64.864
36135,18.747,-16.360,60.400,65.324
36147,19.440,-15.640,60.613,65.548
36158,20.107,-15.640,60.867,65.982
36170,20.520,-15.307,61.307,66.437
36182,20.880,-15.147,61.453,66.648
36194,21.013,-15.187,61.400,66.649
36206,21.440,-15.147,61.893,67.230
36217,22.040,-14.947,62.360,67.808
36229,22.800,-14.320,62.800,68.328
36241,23.387,-13.760,63.227,68.803
36253,24.107,-12.933,63.733,69.357
36264,24.973,-11.707,63.947,69.641
36276,25.720,-10.387,64.133,69.875
36288,26.240,-9.133,64.507,70.236
36322,27.507,-6.280,64.960,70.823
36334,28.120,-4.373,64.987,70.945
36345,28.720,-2.867,65.240,71.339
36357,29.480,-1.267,65.453,71.797
36369,30.187,0.400,65.547,72.165
36381,31.240,3.160,64.947,72.139
36393,32.533,6.200,64.267,72.298
36404,33.960,8.920,63.613,72.660
36416,35.560,11.747,62.680,73.016
36428,37.147,14.440,61.747,73.492
36440,38.800,16.947,60.427,73.784
36451,40.760,19.653,59.467,74.726
36463,42.827,22.160,57.840,75.304
36475,45.213,24.920,56.413,76.470
36509,50.493,29.627,54.453,79.953
36521,54.027,31.400,53.773,82.440
36532,58.147,33.573,53.080,85.590
36544,62.680,35.333,52.880,89.295
36556,67.867,36.680,52.933,93.559
36568,72.867,37.827,53.440,97.960
36580,78.267,39.000,53.840,102.691
36591,84.000,39.427,54.560,107.644
36603,90.347,39.600,56.120,113.491
36615,96.427,39.600,58.627,119.597
36627,102.733,38.667,61.653,125.898
36638,109.093,37.733,65.853,132.898
36650,115.947,36.747,71.187,140.931
36662,123.213,35.293,77.933,150.003
36674,130.933,33.867,85.733,160.127
36708,145.933,32.080,104.240,182.186
36719,152.773,31.960,114.773,193.737
36731,158.693,32.360,125.400,204.831
36743,163.027,33.573,136.893,215.510
36755,166.747,35.720,150.000,227.113
36767,170.747,42.613,160.987,238.510
36778,170.773,50.000,167.867,244.628
36790,166.373,56.253,170.840,245.012
36802,160.787,61.440,171.853,243.230
36814,158.400,66.413,173.747,244.314
36825,160.173,72.293,180.587,251.979
36837,166.493,79.453,189.613,264.549
36849,171.813,85.933,197.827,275.753
36861,177.400,93.280,206.507,287.779
36872,182.333,99.800,213.427,297.920
36906,188.867,109.960,223.467,312.569
36918,194.027,116.533,230.080,322.743
36930,199.840,124.360,238.120,334.817
36942,205.907,133.080,247.080,348.075
36954,212.253,142.933,256.587,362.378
36965,218.467,153.013,266.307,376.908
36977,224.240,164.173,276.600,392.102
36989,229.187,176.973,284.933,406.243
37001,230.893,188.400,291.600,416.937
37012,234.347,200.027,297.960,428.613
37024,237.187,208.840,301.387,436.699
37036,237.373,213.040,302.453,439.557
37048,235.467,215.360,302.573,439.744
37060,233.213,216.653,301.987,438.775
37094,226.973,216.707,300.093,434.206
37105,223.240,215.440,298.107,430.254
37117,218.600,213.093,295.413,424.810
37129,214.160,210.520,292.120,418.948
37141,209.293,207.653,288.787,412.700
37152,204.027,204.560,285.680,406.306
37164,199.333,202.173,283.413,401.162
37176,194.867,200.680,281.867,397.107
37188,191.013,199.987,280.987,394.252
37200,188.227,199.613,280.307,392.233
37211,185.053,198.587,278.813,389.125
37223,182.533,198.067,277.667,386.843
37235,180.560,198.173,276.933,385.443
37247,178.093,197.960,276.280,383.713
37258,175.867,197.640,275.440,381.913
37292,173.480,196.667,273.813,379.140
37304,172.880,195.947,272.920,377.846
37316,172.813,195.427,272.413,377.180
37328,173.493,195.027,272.347,377.237
37339,174.533,194.480,272.667,377.666
37351,175.160,194.187,272.787,377.892
37363,176.280,193.813,272.720,378.172
37375,176.947,193.587,272.773,378.406
37387,178.173,193.333,272.693,378.794
37398,179.053,193.040,272.440,378.877
37410,179.533,192.480,272.107,378.580
37422,180.027,192.360,272.107,378.753
37434,180.893,192.027,272.013,378.930
37445,181.213,191.707,271.693,378.691
37479,182.480,191.440,271.707,379.174
37491,183.053,191.333,271.560,379.291
37503,183.467,191.427,271.547,379.528
37515,184.227,191.293,271.387,379.715
37527,184.293,191.400,270.880,379.439
37538,184.627,191.747,270.680,379.633
37550,184.853,191.987,270.560,379.779
37562,185.107,192.067,270.200,379.687
37574,185.493,192.187,270.200,379.936
37585,185.373,192.253,270.160,379.883
37597,185.147,192.000,270.400,379.815
37609,185.307,192.067,270.307,379.860
37621,185.053,192.253,270.240,379.784
37633,184.933,192.587,270.173,379.847
37644,184.907,192.467,270.067,379.697
37678,185.360,192.627,269.667,379.715
37690,185.520,192.373,269.720,379.703
37702,185.387,192.240,269.947,379.731
37714,185.347,192.040,270.173,379.771
37725,185.227,191.653,270.413,379.688
37737,185.093,191.720,270.880,379.990
37749,184.853,191.293,271.347,379.991
37761,183.947,191.027,271.587,379.588
37773,183.560,191.093,271.960,379.701
37784,182.227,191.427,272.093,379.322
37796,180.987,191.467,272.200,378.825
37808,179.373,191.987,272.347,378.426
37820,177.440,192.640,272.360,377.856
37831,175.067,193.253,272.373,377.071
37865,164.440,192.080,267.293,367.942
37877,155.240,189.800,262.413,359.144
37889,145.107,187.800,256.787,349.663
37901,133.413,183.520,248.053,336.168
37912,121.293,178.040,238.147,321.129
37924,110.560,172.907,228.587,307.200
37936,100.627,167.613,218.387,293.109
37948,90.920,161.613,207.480,278.268
37960,82.027,156.387,197.533,264.961
37971,75.227,153.173,190.760,255.950
37983,70.533,152.293,187.653,251.758
37995,67.067,152.067,185.147,248.800
38007,63.307,152.453,182.467,246.057
38018,59.347,152.587,179.720,243.113
38052,53.213,153.213,175.267,238.798
38064,52.040,153.920,174.387,238.349
38076,51.653,154.587,174.013,238.423
38088,51.920,154.747,173.693,238.352
38100,52.147,154.893,173.440,238.312
38111,52.373,155.187,173.293,238.446
38123,53.080,155.960,174.547,240.016
38135,53.573,157.213,176.413,242.297
38147,53.973,159.853,179.133,246.079
38158,54.280,162.373,182.107,249.949
38170,55.533,166.427,185.827,255.565
38182,56.427,169.920,187.987,259.607
38194,56.000,172.040,187.827,260.792
38206,55.440,174.827,188.853,263.256
38217,55.507,178.080,190.413,266.553
38251,55.520,185.693,193.320,273.746
38263,54.653,189.240,194.493,276.815
38275,54.373,192.440,195.333,279.544
38287,53.213,195.253,196.880,282.342
38298,52.733,198.933,199.400,286.558
38310,52.013,202.520,201.693,290.517
38322,51.853,205.893,203.813,294.314
38334,51.493,208.267,205.960,297.399
38345,51.627,210.373,207.400,299.895
38357,51.240,212.000,208.547,301.764
38369,51.093,212.813,208.880,302.541
38381,50.413,212.920,209.027,302.603
38393,49.880,212.960,209.147,302.626
38404,49.133,213.333,208.973,302.647
38438,48.333,213.293,208.947,302.471
38450,48.067,213.067,208.880,302.223
38462,47.667,213.013,209.173,302.325
38474,47.840,212.760,209.160,302.165
38485,47.573,212.653,209.147,302.038
38497,47.467,212.680,209.147,302.040
38509,47.387,213.147,209.160,302.366
38521,47.747,213.173,209.560,302.718
38533,47.853,213.613,209.640,303.100
38544,48.173,213.880,209.840,303.477
38556,47.893,214.067,209.667,303.444
38568,47.653,214.347,209.933,303.788
38580,47.307,214.533,209.960,303.884
38591,47.507,214.747,209.867,304.002
38603,48.440,215.147,209.507,304.183
38637,49.320,215.493,210.720,305.406
38649,47.760,215.267,211.067,305.237
38661,47.747,215.280,210.853,305.097
38673,48.627,214.427,210.560,304.432
38684,49.360,213.467,209.907,303.423
38696,50.307,212.347,209.667,302.625
38708,52.200,211.387,208.533,301.488
38720,54.267,210.213,208.400,300.940
38731,56.213,209.213,208.387,300.591
38743,58.200,207.907,208.547,300.174
38755,60.880,206.173,208.667,299.592
38767,64.187,204.640,209.480,299.799
38779,67.733,202.733,210.507,300.003
38790,72.187,200.653,211.680,300.468
38824,82.387,194.960,213.533,300.655
38836,88.147,190.493,214.200,299.899
38848,94.827,186.413,215.507,300.308
38860,102.133,181.973,216.467,300.671
38871,109.133,177.907,216.973,301.062
38883,116.227,174.133,216.467,301.146
38895,122.640,170.173,215.440,300.689
38907,128.440,164.987,214.827,299.780
38918,132.467,158.400,214.613,297.820
38930,134.507,150.387,214.347,294.368
38942,135.253,143.347,212.093,289.526
38954,135.080,135.720,207.640,282.455
38966,133.960,128.147,202.147,274.281
38977,131.773,119.773,195.587,264.507
38989,128.507,111.733,188.453,253.994
39023,120.493,97.387,174.947,233.686
39035,116.680,91.600,169.120,224.959
39047,113.280,86.787,163.813,217.254
39058,110.800,82.933,159.213,210.958
39070,108.213,79.747,155.667,205.674
39082,105.720,76.760,151.960,200.401
39094,103.320,74.507,148.440,195.603
39106,101.333,72.333,145.893,191.795
39117,99.733,70.533,143.147,188.183
39129,97.733,68.773,140.907,184.760
39141,96.253,67.533,139.053,182.102
39153,94.747,66.640,137.640,179.896
39164,93.840,66.147,136.467,178.338
39176,93.013,65.573,135.507,176.956
39210,92.493,65.320,135.053,176.242
39222,92.813,65.200,134.733,176.120
39234,92.773,64.920,134.773,176.027
39245,93.147,64.800,135.000,176.353
39257,93.267,64.787,135.000,176.411
39269,93.280,64.827,135.360,176.709
39281,93.413,64.640,135.120,176.527
39293,93.493,64.787,135.427,176.858
39304,93.547,64.920,135.840,177.251
39316,93.253,65.053,135.853,177.156
39328,93.120,65.027,135.213,176.586
39340,93.120,65.093,135.867,177.111
39351,92.787,65.093,135.720,176.823
39363,92.453,64.920,135.453,176.380
39375,93.040,64.827,135.067,176.357
39409,92.813,65.133,135.747,176.872
39421,92.427,64.840,134.880,175.896
39432,92.667,64.747,135.213,176.244
39444,92.760,64.907,135.360,176.464
39456,92.413,64.800,134.973,175.946
39468,91.987,64.480,134.667,175.369
39480,92.187,64.387,134.653,175.430
39491,92.347,64.693,135.453,176.241
39503,92.520,64.733,135.293,176.223
39515,92.560,64.707,135.867,176.675
39527,93.547,64.720,136.413,177.618
39538,93.280,64.987,136.747,177.832
39550,94.013,64.653,136.333,177.779
39562,93.053,64.680,137.053,177.837
39596,93.747,65.320,137.707,178.936
39608,94.680,66.053,138.587,180.371
39620,95.947,67.280,141.187,183.483
39631,98.787,69.760,141.800,186.367
39643,101.013,73.107,142.853,189.619
39655,104.307,76.440,143.040,192.830
39667,106.813,80.000,143.453,195.928
39678,109.787,83.533,142.800,198.552
39690,111.827,87.413,142.120,200.859
39702,114.000,91.173,140.107,202.333
39714,114.747,94.573,137.267,202.369
39725,114.760,97.653,133.827,201.533
39737,113.307,100.467,131.053,200.267
39749,110.973,102.787,128.840,198.696
39761,107.973,104.800,127.453,197.194
39795,102.040,108.347,126.400,195.264
39807,98.920,110.147,126.667,194.838
39818,95.573,111.080,127.707,194.376
39830,92.667,112.200,128.467,194.112
39842,88.867,113.280,129.573,193.698
39854,85.747,114.680,130.973,194.057
39865,82.840,116.360,132.520,194.843
39877,80.360,118.387,134.133,196.125
39889,78.360,121.213,135.693,198.105
39901,76.800,124.507,137.320,200.641
39912,75.600,127.813,138.853,203.302
39924,74.307,131.040,140.240,205.816
39936,73.253,134.267,140.173,207.466
39948,72.520,137.787,139.040,208.750
39982,71.147,144.040,135.467,210.144
39994,70.320,147.067,133.707,210.834
40005,69.387,150.147,132.760,212.094
40017,68.720,153.387,132.747,214.177
40029,68.573,156.907,133.387,217.058
40041,68.440,161.000,134.973,220.959
40052,68.320,165.307,136.693,225.120
40064,68.320,169.213,138.493,229.088
40076,67.947,173.013,140.347,232.911
40088,67.507,176.960,142.147,236.807
40099,67.347,180.400,143.840,240.353
40111,67.453,183.853,145.227,243.809
40123,67.520,187.373,146.640,247.328
40135,67.600,190.747,148.013,250.723
40147,67.573,194.053,149.293,253.991
40181,66.867,199.613,150.827,258.970
40192,66.253,202.320,151.760,261.446
40204,65.960,205.213,152.747,264.187
40216,66.013,208.173,154.040,267.249
40228,66.067,211.707,155.493,270.855
40239,66.507,215.373,156.680,274.513
40251,66.680,218.800,157.613,277.780
40263,66.907,221.760,158.853,280.871
40275,66.813,224.333,160.120,283.598
40287,66.520,226.987,161.560,286.443
40298,65.773,228.960,162.893,288.588
40310,65.053,231.080,164.133,290.809
40322,64.253,233.880,164.960,293.326
40334,63.093,237.053,166.200,296.306
40368,60.173,243.587,168.427,302.197
40379,58.013,247.307,168.947,305.072
40391,55.693,251.107,169.173,307.857
40403,53.027,255.107,169.053,310.597
40415,49.680,258.947,168.707,313.023
40426,45.813,262.907,167.920,315.303
40438,41.107,266.360,166.427,316.757
40450,35.560,269.307,163.920,317.270
40462,29.880,271.507,160.040,316.578
40474,23.960,272.787,155.187,314.753
40485,18.533,273.720,149.240,312.312
40497,13.347,274.227,142.133,309.161
40509,8.813,274.507,133.373,305.320
40521,4.987,275.453,123.653,301.976
40532,1.627,276.640,114.027,299.223
40566,-3.760,278.573,92.427,293.530
40578,-6.013,279.680,82.533,291.666
40590,-7.800,280.520,71.680,289.638
40602,-9.773,281.453,60.880,288.128
40613,-12.240,282.080,49.867,286.715
40625,-15.107,283.787,39.080,286.863
40637,-18.080,285.307,28.920,287.338
40649,-21.280,287.040,18.853,288.445
40661,-24.560,289.067,9.347,290.259
40672,-28.707,291.840,0.693,293.249
40684,-33.613,295.067,-8.933,297.109
40696,-38.933,298.240,-17.120,301.257
40708,-44.320,301.267,-24.880,305.524
40719,-50.213,304.453,-32.360,310.259
40753,-66.973,313.880,-43.800,323.921
40765,-78.107,320.133,-48.573,333.085
40777,-91.280,326.267,-52.107,342.778
40789,-105.973,332.027,-57.013,353.161
40801,-121.733,336.920,-66.053,364.276
40812,-138.360,341.373,-80.507,377.042
40824,-156.027,344.613,-100.013,391.287
40836,-175.320,347.453,-122.427,407.982
40848,-196.040,349.293,-145.373,426.111
40859,-217.987,350.613,-167.240,445.440
40871,-241.480,351.267,-188.053,465.902
40883,-267.240,353.240,-208.520,489.568
40895,-291.160,354.813,-229.053,512.964
40907,-313.813,355.867,-247.893,535.323
40918,-334.933,357.427,-266.160,557.472
40952,-374.707,359.880,-270.053,585.532
40964,-391.253,361.187,-271.813,597.844
40976,-404.000,361.440,-272.973,606.934
40988,-414.213,361.720,-275.000,614.849
40999,-420.387,362.560,-279.293,621.433
41011,-425.213,363.747,-281.027,626.174
41023,-429.747,364.893,-277.467,628.345
41035,-432.920,366.253,-276.080,630.699
41047,-434.040,367.827,-272.973,631.032
41058,-435.133,369.187,-268.733,630.759
41070,-436.120,370.680,-265.533,630.961
41082,-436.653,371.907,-265.347,631.973
41094,-437.547,373.547,-265.693,633.701
41105,-438.667,375.653,-264.960,635.411
41117,-439.800,377.507,-266.040,637.740
41151,-441.173,379.053,-270.387,641.424
41163,-441.187,378.987,-273.200,642.584
41175,-441.213,378.880,-276.520,643.959
41187,-441.533,378.773,-279.800,645.530
41198,-442.253,378.920,-282.627,647.338
41210,-443.640,378.960,-284.880,649.295
41222,-446.133,379.107,-284.400,650.876
41234,-449.893,378.533,-285.547,653.627
41245,-455.387,377.387,-285.227,656.622
41257,-462.587,375.547,-287.920,661.755
41269,-470.667,372.773,-283.427,663.941
41281,-478.293,368.253,-253.760,654.805
41293,-484.747,362.360,-200.093,637.433
41304,-488.747,355.280,-136.627,619.487
41316,-486.107,346.053,-65.280,600.262
41350,-424.293,317.267,96.320,538.480
41362,-396.467,299.813,156.187,521.026
41374,-374.373,280.253,208.560,512.049
41385,-357.747,258.933,247.987,506.484
41397,-346.600,237.387,270.720,499.773
41409,-340.027,216.893,279.773,490.850
41421,-334.080,199.573,279.520,479.135
41433,-332.560,186.293,264.693,464.073
41444,-334.320,174.107,239.507,446.594
41456,-337.867,164.373,211.013,430.928
41468,-343.053,157.227,178.653,417.520
41480,-347.560,153.040,146.707,407.114
41491,-351.707,150.133,117.867,400.163
41503,-356.067,148.213,95.507,397.331
41515,-359.880,147.240,79.213,396.822
41549,-359.120,150.093,50.133,392.439
41561,-353.293,153.080,31.000,386.278
41572,-344.320,155.613,10.453,377.996
41584,-334.627,158.467,-9.440,370.373
41596,-324.680,161.693,-27.813,363.779
41608,-314.120,164.947,-43.733,357.479
41620,-304.547,168.733,-52.413,352.089
41631,-295.160,170.573,-54.547,345.239
41643,-287.693,172.360,-50.547,339.161
41655,-281.227,173.813,-45.493,333.720
41667,-275.933,174.680,-42.320,329.307
41678,-272.227,175.080,-37.547,325.838
41690,-269.933,175.027,-31.680,323.268
41702,-268.053,175.933,-28.853,321.928
41736,-262.587,179.387,-33.373,319.758
41748,-258.040,181.280,-42.347,318.183
41760,-252.440,183.173,-48.213,315.599
41771,-246.653,186.013,-50.093,312.967
41783,-240.987,189.587,-46.587,310.142
41795,-236.053,194.973,-37.960,308.507
41807,-232.307,202.867,-21.307,309.152
41818,-232.200,213.000,3.467,315.116
41830,-235.467,225.493,36.013,328.007
41842,-244.333,240.693,76.000,351.295
41854,-260.347,257.960,125.133,387.275
41866,-283.880,276.747,180.080,435.437
41877,-318.107,298.027,238.800,497.028
41889,-365.067,320.120,296.640,568.987
41923,-477.480,360.987,386.933,712.752
41935,-488.720,378.413,414.520,744.225
41947,-478.013,392.467,430.373,753.491
41958,-454.747,404.093,435.400,748.104
41970,-424.560,413.867,432.640,733.971
41982,-389.613,421.213,423.307,713.027
41994,-352.760,427.027,409.173,688.632
42005,-318.280,430.800,390.187,662.674
42017,-288.107,433.507,367.267,637.039
42029,-262.067,435.307,341.640,612.282
42041,-241.107,436.987,315.080,590.225
42053,-224.947,438.907,289.480,571.873
42064,-213.987,441.187,266.547,558.107
42076,-207.560,444.307,247.533,549.329
42088,-205.227,448.040,231.107,544.305
42122,-209.640,455.467,194.000,537.620
42134,-214.027,457.787,174.000,534.464
42145,-219.107,459.613,158.133,533.159
42157,-223.893,460.307,145.080,532.033
42169,-228.427,460.533,132.507,530.875
42181,-232.320,460.440,117.427,528.930
42192,-235.707,459.747,99.733,526.186
42204,-238.853,458.867,84.213,524.120
42216,-241.613,458.133,72.093,522.935
42228,-244.133,457.653,65.160,522.775
42240,-246.307,457.640,70.440,524.465
42251,-248.533,458.360,83.280,528.014
42263,-249.320,459.547,95.933,531.551
42275,-249.520,461.200,110.733,535.936
42309,-249.507,465.293,142.293,546.808
42321,-249.453,467.173,155.253,551.889
42332,-249.227,468.653,168.707,556.967
42344,-249.573,470.187,181.880,562.532
42356,-250.213,471.520,193.667,567.842
42368,-251.373,472.760,203.867,572.933
42380,-252.280,473.760,212.133,577.143
42391,-254.107,474.747,220.933,582.036
42403,-256.520,475.533,226.320,585.795
42415,-258.973,475.960,230.280,588.756
42427,-262.093,476.347,237.627,593.351
42438,-265.693,476.813,246.600,598.962
42450,-270.520,477.227,257.373,605.943
42462,-276.280,477.493,270.547,614.431
42474,-284.880,477.773,285.853,625.409
42508,-311.240,477.613,317.813,652.679
42520,-329.560,477.293,336.307,670.463
42531,-350.987,476.773,348.733,687.109
42543,-374.613,476.053,352.013,700.625
42555,-398.533,475.000,347.240,710.654
42567,-419.507,473.627,331.560,714.311
42578,-436.973,472.280,305.480,712.258
42590,-452.387,470.933,273.533,707.992
42602,-465.853,469.600,235.987,702.306
42614,-475.720,468.427,189.293,693.949
42626,-482.200,467.747,139.707,686.165
42637,-485.613,467.653,102.813,681.975
42649,-487.827,468.213,84.573,681.433
42661,-488.653,469.320,122.787,688.564
42695,-482.547,472.987,226.627,712.690
42707,-475.053,474.973,281.600,728.405
42718,-467.747,476.987,330.040,745.137
42730,-463.613,478.680,374.733,764.524
42742,-460.467,479.867,414.413,783.607
42754,-460.387,479.387,441.693,798.035
42765,-461.093,477.507,433.173,792.628
42777,-462.280,475.000,405.467,777.001
42789,-465.440,472.640,385.720,767.335
42801,-467.800,470.933,374.880,762.332
42813,-469.373,470.267,371.507,761.235
42824,-470.760,469.907,371.600,761.915
42836,-471.293,469.947,373.160,763.031
42848,-471.373,470.200,376.653,764.950
42860,-470.973,470.533,378.480,765.810
42894,-471.200,470.267,375.907,764.517
42905,-471.320,470.133,374.280,763.710
42917,-470.240,470.013,373.133,762.409
42929,-469.387,469.773,369.893,760.153
42941,-469.787,469.467,365.427,758.047
42953,-470.987,468.800,361.880,756.676
42964,-471.627,468.547,359.400,755.735
42976,-471.707,468.360,358.960,755.461
42988,-471.520,468.373,358.227,755.004
43000,-471.427,468.227,356.973,754.261
43011,-471.520,468.267,355.773,753.777
43023,-472.000,467.693,349.467,750.765
43035,-472.347,466.200,336.800,744.237
43047,-472.547,464.867,322.693,737.246
43081,-473.387,462.067,301.347,726.918
43092,-474.320,460.920,294.280,723.897
43104,-474.760,460.307,290.827,722.398
43116,-474.733,460.053,288.067,721.112
43128,-474.707,459.640,284.800,719.532
43140,-474.573,459.093,283.547,718.600
43151,-474.800,459.213,282.773,718.521
43163,-475.293,458.960,280.453,717.776
43175,-476.987,457.933,274.240,715.840
43187,-479.120,455.787,265.253,712.500
43198,-480.373,454.093,253.067,707.815
43210,-481.387,451.680,241.840,703.018
43222,-481.947,450.013,235.693,700.240
43234,-481.560,449.467,234.453,699.206
43246,-481.307,449.333,234.987,699.125
43280,-481.440,449.347,236.160,699.620
43291,-481.360,449.253,234.920,699.088
43303,-481.053,449.120,233.760,698.402
43315,-480.653,448.747,232.133,697.343
43327,-480.160,448.360,228.720,695.624
43338,-479.840,447.387,222.227,692.666
43350,-480.053,445.800,212.787,688.816
43362,-481.267,443.813,201.240,684.898
43374,-482.560,441.427,191.293,681.406
43386,-483.507,439.387,182.893,678.446
43397,-484.427,437.400,176.387,676.092
43409,-484.787,436.373,172.147,674.592
43421,-484.627,435.867,169.827,673.561
43433,-484.920,434.947,165.107,672.002
43444,-485.413,433.507,158.640,669.866
43478,-485.960,431.987,152.853,667.932
43490,-485.853,431.867,152.040,667.591
43502,-485.880,431.840,152.653,667.734
43514,-485.827,431.800,153.493,667.862
43526,-485.720,431.947,154.000,667.995
43537,-485.413,431.987,153.800,667.752
43549,-485.067,431.787,152.360,667.040
43561,-485.013,431.613,151.293,666.647
43573,-484.947,431.240,148.600,665.750
43584,-485.240,430.027,140.973,663.517
43596,-485.373,428.400,132.707,660.852
43608,-485.747,426.787,126.800,658.919
43620,-485.987,425.613,124.693,657.935
43632,-486.440,424.720,124.533,657.662
43643,-486.573,424.480,124.653,657.629
43677,-487.147,424.347,130.053,659.011
43689,-487.080,425.453,136.120,660.898
43701,-486.893,427.373,144.027,663.669
43713,-486.560,429.013,150.187,665.845
43724,-485.520,431.520,156.013,668.041
43736,-485.107,431.507,155.747,667.670
43748,-485.160,431.693,155.747,667.830
43760,-485.267,432.213,158.453,668.879
43771,-484.827,433.600,164.347,670.877
43783,-484.213,436.040,173.267,674.251
43795,-483.387,438.493,183.547,677.959
43807,-483.520,439.667,189.373,680.412
43819,-482.667,440.907,192.533,681.495
43830,-482.813,440.760,191.400,681.184
43864,-482.787,440.133,183.907,678.691
43876,-482.773,439.827,181.307,677.783
43888,-483.133,439.680,178.320,677.152
43900,-483.200,439.187,173.987,675.750
43911,-483.893,438.280,168.307,674.218
43923,-484.480,437.160,163.120,672.635
43935,-484.520,435.693,155.027,669.792
43947,-484.760,433.640,145.320,666.449
43959,-485.347,431.413,133.760,663.001
43970,-485.147,428.960,123.360,659.236
43982,-485.640,425.933,112.787,655.733
43994,-486.160,423.507,103.187,652.960
44006,-486.933,422.467,95.360,651.672
44017,-487.027,422.053,90.733,650.812
44029,-486.933,422.413,89.413,650.793
44063,-486.213,425.653,92.400,652.780
44075,-485.107,427.760,95.507,653.780
44087,-482.493,431.400,100.227,654.944
44099,-475.813,436.187,106.573,654.229
44110,-461.960,441.960,115.253,649.630
44122,-440.080,448.480,126.773,640.996
44134,-409.800,455.627,139.707,628.530
44146,-374.827,463.627,149.440,614.636
44157,-337.240,471.147,153.653,599.432
44169,-297.853,477.720,155.400,584.022
44181,-257.347,478.867,157.400,565.964
44193,-216.267,475.213,162.960,546.951
44205,-177.493,469.960,171.160,530.718
44216,-143.293,462.373,184.507,518.039
44228,-116.347,452.987,200.400,508.816
44262,-79.280,431.440,245.227,502.555
44274,-68.800,423.640,285.173,515.294
44286,-61.533,419.613,345.920,547.286
44297,-56.493,415.853,406.867,584.522
44309,-53.227,412.280,419.200,590.370
44321,-51.493,408.627,376.773,558.198
44333,-50.533,405.080,337.987,529.980
44344,-50.333,401.813,317.547,514.610
44356,-49.613,399.573,306.667,506.127
44368,-48.587,398.973,302.653,503.130
44380,-47.947,398.827,305.480,504.658
44392,-46.947,399.187,315.280,510.838
44403,-46.853,401.467,327.187,520.021
44415,-47.147,404.787,344.400,533.560
44449,-49.400,407.867,407.373,578.575
44461,-51.187,409.093,426.613,593.276
44473,-52.627,410.853,423.467,592.363
44484,-53.253,412.387,412.360,585.610
44496,-53.173,413.400,399.800,577.553
44508,-53.120,413.667,388.080,569.691
44520,-52.373,413.613,382.947,566.098
44532,-50.920,414.573,385.280,568.247
44543,-49.573,415.600,387.960,570.696
44555,-48.613,415.547,390.267,572.145
44567,-48.493,415.533,394.373,574.935
44579,-48.640,416.293,395.573,576.320
44590,-49.307,416.680,391.093,573.592
44602,-50.067,417.627,384.827,570.097
44636,-51.827,419.867,363.107,557.513
44648,-52.533,420.347,352.853,551.323
44660,-53.373,421.667,346.427,548.327
44672,-54.987,422.973,338.213,544.351
44683,-57.733,423.907,325.800,537.751
44695,-61.440,424.280,310.213,529.170
44707,-65.040,424.453,293.213,519.966
44719,-69.320,424.907,277.400,512.154
44730,-74.653,425.307,261.693,504.918
44742,-82.747,425.667,244.173,497.654
44754,-94.680,426.053,222.253,489.778
44766,-110.880,425.627,195.907,481.489
44778,-130.040,425.533,172.267,477.142
44789,-152.293,425.427,154.480,477.541
44823,-205.187,422.240,141.867,490.423
44835,-239.120,420.080,148.613,505.699
44847,-279.573,416.240,164.667,527.761
44859,-325.973,411.267,191.813,558.741
44870,-375.640,406.413,231.187,599.770
44882,-429.587,401.227,281.000,651.528
44894,-482.240,395.720,337.280,709.160
44906,-488.147,389.533,400.907,742.125
44917,-477.653,381.947,461.080,765.918
44929,-453.427,371.267,481.960,758.762
44941,-420.387,358.107,469.560,724.881
